,date,pm25,pm10,SO2,CO,Ozone,ID,Tag
1676,2019-02-10,176.46,393.58,11.26,1.72,22.75,Dwarka-Sector_8,Delhi_DPCC
1677,2019-02-12,170.31,531.48,8.99,2.72,28.23,Dwarka-Sector_8,Delhi_DPCC
1678,2019-02-14,81.85,243.01,10.39,1.24,30.89,Dwarka-Sector_8,Delhi_DPCC
1679,2019-02-16,113.92,222.6,19.88,1.15,29.73,Dwarka-Sector_8,Delhi_DPCC
1680,2019-02-18,47.61,279.78,25.01,1.21,39.36,Dwarka-Sector_8,Delhi_DPCC
1681,2019-02-20,94.41,209.03,22.43,1.66,6.99,Dwarka-Sector_8,Delhi_DPCC
1682,2019-02-22,60.32,151.6,20.07,0.91,32.01,Dwarka-Sector_8,Delhi_DPCC
1683,2019-02-24,47.41,278.96,34.43,1.37,,Dwarka-Sector_8,Delhi_DPCC
1684,2019-02-26,58.19,163.65,27.07,0.98,31.51,Dwarka-Sector_8,Delhi_DPCC
1685,2019-02-28,104.88,267.48,34.15,1.22,43.37,Dwarka-Sector_8,Delhi_DPCC
1686,2019-03-02,112.16,200.42,27.9,1.46,17.88,Dwarka-Sector_8,Delhi_DPCC
1687,2019-03-04,100.39,213.19,22.77,1.74,40.15,Dwarka-Sector_8,Delhi_DPCC
1688,2019-03-06,83.67,256.46,25.0,1.67,44.62,Dwarka-Sector_8,Delhi_DPCC
1689,2019-03-08,84.57,278.0,26.9,1.56,46.06,Dwarka-Sector_8,Delhi_DPCC
1690,2019-03-10,78.07,261.17,29.39,1.43,40.15,Dwarka-Sector_8,Delhi_DPCC
1691,2019-03-12,60.28,187.1,25.88,1.07,45.55,Dwarka-Sector_8,Delhi_DPCC
1692,2019-03-14,104.35,301.24,25.0,1.79,23.42,Dwarka-Sector_8,Delhi_DPCC
1693,2019-03-16,79.88,208.19,28.31,1.11,58.69,Dwarka-Sector_8,Delhi_DPCC
1694,2019-03-18,110.79,279.66,38.24,1.43,60.6,Dwarka-Sector_8,Delhi_DPCC
1695,2019-03-20,79.55,276.23,31.73,1.47,45.9,Dwarka-Sector_8,Delhi_DPCC
1696,2019-03-22,38.53,148.52,25.13,0.68,59.68,Dwarka-Sector_8,Delhi_DPCC
1697,2019-03-24,60.49,155.83,28.08,0.8,54.59,Dwarka-Sector_8,Delhi_DPCC
1698,2019-03-26,92.74,227.97,30.48,1.11,50.37,Dwarka-Sector_8,Delhi_DPCC
1699,2019-03-28,97.67,354.73,28.62,2.34,48.08,Dwarka-Sector_8,Delhi_DPCC
1700,2019-03-30,97.01,347.42,26.6,1.81,57.82,Dwarka-Sector_8,Delhi_DPCC
1701,2019-04-01,71.96,271.28,34.46,0.9,71.55,Dwarka-Sector_8,Delhi_DPCC
1702,2019-04-03,104.85,,34.74,1.95,55.58,Dwarka-Sector_8,Delhi_DPCC
1703,2019-04-05,131.19,,42.46,2.74,47.6,Dwarka-Sector_8,Delhi_DPCC
1704,2019-04-07,129.97,,28.81,1.49,53.99,Dwarka-Sector_8,Delhi_DPCC
1705,2019-04-09,68.09,307.1,29.99,1.82,56.88,Dwarka-Sector_8,Delhi_DPCC
1706,2019-04-11,69.8,269.1,34.14,1.24,55.13,Dwarka-Sector_8,Delhi_DPCC
1707,2019-04-13,52.36,229.65,30.06,0.98,56.27,Dwarka-Sector_8,Delhi_DPCC
1708,2019-04-15,51.11,246.47,43.6,1.71,48.95,Dwarka-Sector_8,Delhi_DPCC
1709,2019-04-17,15.33,65.5,17.42,0.65,59.18,Dwarka-Sector_8,Delhi_DPCC
1710,2019-04-19,93.41,234.66,30.37,1.31,52.49,Dwarka-Sector_8,Delhi_DPCC
1711,2019-04-21,89.16,306.36,29.44,2.07,60.24,Dwarka-Sector_8,Delhi_DPCC
1712,2019-04-23,109.48,382.23,37.49,1.97,54.9,Dwarka-Sector_8,Delhi_DPCC
1713,2019-04-25,73.81,326.82,23.77,1.29,79.46,Dwarka-Sector_8,Delhi_DPCC
1714,2019-04-27,66.16,331.6,30.29,0.92,69.99,Dwarka-Sector_8,Delhi_DPCC
1715,2019-04-29,96.39,402.56,41.98,2.06,63.66,Dwarka-Sector_8,Delhi_DPCC
1716,2019-05-01,106.14,418.8,40.58,2.22,51.58,Dwarka-Sector_8,Delhi_DPCC
1717,2019-05-03,50.08,194.56,27.32,1.23,80.57,Dwarka-Sector_8,Delhi_DPCC
1718,2019-05-05,61.89,274.78,29.84,2.13,88.31,Dwarka-Sector_8,Delhi_DPCC
1719,2019-05-07,144.71,510.13,35.2,2.88,26.36,Dwarka-Sector_8,Delhi_DPCC
1720,2019-05-09,113.45,478.38,31.39,1.34,47.6,Dwarka-Sector_8,Delhi_DPCC
1721,2019-05-11,105.18,346.71,31.87,0.99,83.38,Dwarka-Sector_8,Delhi_DPCC
1722,2019-05-13,204.82,475.93,47.1,1.43,88.99,Dwarka-Sector_8,Delhi_DPCC
1723,2019-05-15,71.79,283.36,30.39,1.43,47.92,Dwarka-Sector_8,Delhi_DPCC
1724,2019-05-17,67.57,337.79,22.22,1.25,51.41,Dwarka-Sector_8,Delhi_DPCC
1725,2019-05-19,105.04,323.41,28.32,1.24,75.27,Dwarka-Sector_8,Delhi_DPCC
1726,2019-05-21,85.81,285.86,31.99,1.04,65.64,Dwarka-Sector_8,Delhi_DPCC
1727,2019-05-23,87.25,288.12,26.64,1.18,67.11,Dwarka-Sector_8,Delhi_DPCC
1728,2019-05-25,43.74,170.35,21.64,0.8,83.31,Dwarka-Sector_8,Delhi_DPCC
1729,2019-05-27,68.36,255.48,31.07,1.09,72.6,Dwarka-Sector_8,Delhi_DPCC
1730,2019-05-29,86.44,272.66,35.02,1.95,70.07,Dwarka-Sector_8,Delhi_DPCC
1731,2019-05-31,79.76,437.6,32.54,1.72,54.33,Dwarka-Sector_8,Delhi_DPCC
1732,2019-06-02,70.81,313.14,21.65,1.27,74.77,Dwarka-Sector_8,Delhi_DPCC
1733,2019-06-04,53.52,272.81,24.35,1.2,85.3,Dwarka-Sector_8,Delhi_DPCC
1734,2019-06-06,67.92,376.75,25.68,1.0,65.12,Dwarka-Sector_8,Delhi_DPCC
1735,2019-06-08,91.84,337.33,28.26,1.91,84.08,Dwarka-Sector_8,Delhi_DPCC
1736,2019-06-10,108.38,349.04,32.8,2.26,54.69,Dwarka-Sector_8,Delhi_DPCC
1737,2019-06-12,65.36,345.11,17.86,0.84,75.57,Dwarka-Sector_8,Delhi_DPCC
1738,2019-06-14,52.76,254.54,24.61,1.26,69.25,Dwarka-Sector_8,Delhi_DPCC
1739,2019-06-16,38.56,183.15,18.98,0.7,50.78,Dwarka-Sector_8,Delhi_DPCC
1740,2019-06-18,30.99,151.22,17.43,0.91,65.96,Dwarka-Sector_8,Delhi_DPCC
1741,2019-06-20,47.36,258.38,21.01,0.91,97.84,Dwarka-Sector_8,Delhi_DPCC
1742,2019-06-22,78.99,329.54,27.43,0.97,100.33,Dwarka-Sector_8,Delhi_DPCC
1743,2019-06-24,30.09,198.4,18.9,0.93,49.3,Dwarka-Sector_8,Delhi_DPCC
1744,2019-06-26,61.83,222.16,19.71,1.05,78.23,Dwarka-Sector_8,Delhi_DPCC
1745,2019-06-28,70.23,354.09,27.14,0.98,44.34,Dwarka-Sector_8,Delhi_DPCC
1746,2019-06-30,74.41,356.19,27.14,0.88,53.58,Dwarka-Sector_8,Delhi_DPCC
1747,2019-07-02,74.5,344.22,20.89,1.11,92.73,Dwarka-Sector_8,Delhi_DPCC
1748,2019-07-04,40.33,206.01,19.66,1.29,30.86,Dwarka-Sector_8,Delhi_DPCC
1749,2019-07-06,35.5,270.7,15.45,1.03,47.35,Dwarka-Sector_8,Delhi_DPCC
1750,2019-07-08,48.92,371.48,14.8,0.97,39.58,Dwarka-Sector_8,Delhi_DPCC
1751,2019-07-10,59.97,409.2,15.86,0.97,25.69,Dwarka-Sector_8,Delhi_DPCC
1752,2019-07-12,58.96,464.69,15.5,0.95,15.72,Dwarka-Sector_8,Delhi_DPCC
1753,2019-07-14,48.21,360.48,16.68,0.76,29.04,Dwarka-Sector_8,Delhi_DPCC
1754,2019-07-16,30.85,152.2,16.21,1.14,32.39,Dwarka-Sector_8,Delhi_DPCC
1755,2019-07-18,32.27,208.43,14.74,1.42,34.77,Dwarka-Sector_8,Delhi_DPCC
1756,2019-07-20,50.28,252.07,17.81,1.42,26.35,Dwarka-Sector_8,Delhi_DPCC
1757,2019-07-22,60.15,205.4,16.31,1.53,44.23,Dwarka-Sector_8,Delhi_DPCC
1758,2019-07-24,68.43,286.02,14.23,1.17,50.75,Dwarka-Sector_8,Delhi_DPCC
1759,2019-07-26,31.68,97.06,16.51,1.27,23.51,Dwarka-Sector_8,Delhi_DPCC
1760,2019-07-28,22.07,61.97,15.06,0.99,22.58,Dwarka-Sector_8,Delhi_DPCC
1761,2019-07-30,30.97,149.74,16.75,1.18,27.63,Dwarka-Sector_8,Delhi_DPCC
1762,2019-08-01,40.66,197.49,15.39,1.01,34.21,Dwarka-Sector_8,Delhi_DPCC
1763,2019-08-03,47.21,106.11,16.07,1.44,15.97,Dwarka-Sector_8,Delhi_DPCC
1764,2019-08-05,64.23,135.69,15.59,1.54,22.41,Dwarka-Sector_8,Delhi_DPCC
1765,2019-08-07,37.78,112.4,16.89,1.54,35.87,Dwarka-Sector_8,Delhi_DPCC
1766,2019-08-09,12.31,84.36,14.81,0.82,27.89,Dwarka-Sector_8,Delhi_DPCC
1767,2019-08-11,26.33,152.47,15.33,0.98,26.4,Dwarka-Sector_8,Delhi_DPCC
1768,2019-08-13,21.92,104.55,18.34,1.12,17.81,Dwarka-Sector_8,Delhi_DPCC
1769,2019-08-15,31.27,71.09,13.45,1.09,32.48,Dwarka-Sector_8,Delhi_DPCC
1770,2019-08-17,8.01,15.62,13.4,0.7,11.84,Dwarka-Sector_8,Delhi_DPCC
1771,2019-08-19,41.15,170.55,15.44,1.49,29.15,Dwarka-Sector_8,Delhi_DPCC
1772,2019-08-21,48.29,209.79,16.8,1.21,36.3,Dwarka-Sector_8,Delhi_DPCC
1773,2019-08-23,55.4,266.72,17.19,1.65,30.35,Dwarka-Sector_8,Delhi_DPCC
1774,2019-08-25,32.15,114.19,15.17,1.0,29.34,Dwarka-Sector_8,Delhi_DPCC
1775,2019-08-27,38.71,210.1,15.43,1.46,41.85,Dwarka-Sector_8,Delhi_DPCC
1776,2019-08-29,35.57,169.48,14.47,1.04,37.35,Dwarka-Sector_8,Delhi_DPCC
1777,2019-08-31,64.0,239.15,19.38,2.35,34.16,Dwarka-Sector_8,Delhi_DPCC
1778,2019-09-02,48.4,181.11,8.36,1.53,52.4,Dwarka-Sector_8,Delhi_DPCC
1779,2019-09-04,83.2,221.3,8.74,1.47,45.84,Dwarka-Sector_8,Delhi_DPCC
1780,2019-09-06,34.05,164.64,7.58,1.23,24.88,Dwarka-Sector_8,Delhi_DPCC
1781,2019-09-08,32.03,124.47,8.2,0.99,37.41,Dwarka-Sector_8,Delhi_DPCC
1782,2019-09-10,70.04,253.24,10.89,1.35,44.5,Dwarka-Sector_8,Delhi_DPCC
1783,2019-09-14,28.86,141.21,6.14,0.76,46.34,Dwarka-Sector_8,Delhi_DPCC
1784,2019-09-16,53.44,211.6,8.18,1.16,42.25,Dwarka-Sector_8,Delhi_DPCC
1785,2019-09-18,35.81,162.47,5.49,0.95,49.92,Dwarka-Sector_8,Delhi_DPCC
1786,2019-09-20,40.42,223.21,7.75,1.03,17.32,Dwarka-Sector_8,Delhi_DPCC
1787,2019-09-22,25.18,85.15,7.43,0.89,16.7,Dwarka-Sector_8,Delhi_DPCC
1788,2019-09-24,37.9,180.53,7.54,1.01,31.3,Dwarka-Sector_8,Delhi_DPCC
1789,2019-09-26,21.74,107.07,8.03,0.92,17.58,Dwarka-Sector_8,Delhi_DPCC
1790,2019-09-28,20.53,106.51,7.55,0.8,15.54,Dwarka-Sector_8,Delhi_DPCC
1791,2019-09-30,31.99,192.23,8.56,1.11,26.54,Dwarka-Sector_8,Delhi_DPCC
1792,2019-10-02,51.98,219.21,9.92,1.4,44.44,Dwarka-Sector_8,Delhi_DPCC
1793,2019-10-04,45.11,140.61,7.93,1.11,37.91,Dwarka-Sector_8,Delhi_DPCC
1794,2019-10-06,64.6,212.19,7.5,1.04,47.86,Dwarka-Sector_8,Delhi_DPCC
1795,2019-10-08,62.89,224.32,12.69,1.35,44.47,Dwarka-Sector_8,Delhi_DPCC
1796,2019-10-10,99.61,333.03,9.36,1.67,49.77,Dwarka-Sector_8,Delhi_DPCC
1797,2019-10-12,122.14,300.58,8.9,2.23,40.35,Dwarka-Sector_8,Delhi_DPCC
1798,2019-10-14,138.08,441.73,16.53,2.7,30.05,Dwarka-Sector_8,Delhi_DPCC
1799,2019-10-16,155.49,430.86,11.4,2.08,39.36,Dwarka-Sector_8,Delhi_DPCC
1800,2019-10-18,91.2,339.1,9.58,1.14,29.99,Dwarka-Sector_8,Delhi_DPCC
1801,2019-10-20,114.0,342.65,15.77,1.78,26.01,Dwarka-Sector_8,Delhi_DPCC
1802,2019-10-22,103.0,322.4,19.01,1.71,24.22,Dwarka-Sector_8,Delhi_DPCC
1803,2019-10-24,167.96,459.03,20.03,3.78,31.12,Dwarka-Sector_8,Delhi_DPCC
1804,2019-10-26,147.69,424.78,20.86,2.59,36.76,Dwarka-Sector_8,Delhi_DPCC
1805,2019-10-28,274.55,549.72,15.64,2.56,30.9,Dwarka-Sector_8,Delhi_DPCC
1806,2019-10-30,276.69,530.77,20.56,3.58,14.4,Dwarka-Sector_8,Delhi_DPCC
1807,2019-11-01,439.54,722.47,15.62,3.17,15.93,Dwarka-Sector_8,Delhi_DPCC
1808,2019-11-03,552.9,681.08,12.14,2.57,7.29,Dwarka-Sector_8,Delhi_DPCC
1809,2019-11-05,160.91,356.42,20.35,2.08,21.91,Dwarka-Sector_8,Delhi_DPCC
1810,2019-11-07,190.69,300.58,8.13,1.94,6.19,Dwarka-Sector_8,Delhi_DPCC
1811,2019-11-09,169.04,306.53,7.98,1.36,22.16,Dwarka-Sector_8,Delhi_DPCC
1812,2019-11-11,260.9,526.97,16.05,2.55,28.55,Dwarka-Sector_8,Delhi_DPCC
1813,2019-11-13,470.24,720.41,20.44,3.87,39.21,Dwarka-Sector_8,Delhi_DPCC
1814,2019-11-15,561.21,669.75,9.35,3.26,41.24,Dwarka-Sector_8,Delhi_DPCC
1815,2019-11-17,117.88,229.65,12.2,0.96,38.72,Dwarka-Sector_8,Delhi_DPCC
1816,2019-11-19,121.31,324.35,14.17,1.86,37.59,Dwarka-Sector_8,Delhi_DPCC
1817,2019-11-21,250.81,563.85,27.79,5.36,66.28,Dwarka-Sector_8,Delhi_DPCC
1818,2019-11-23,148.15,307.21,13.33,1.19,29.47,Dwarka-Sector_8,Delhi_DPCC
1819,2019-11-25,153.24,330.64,23.97,3.06,30.32,Dwarka-Sector_8,Delhi_DPCC
1820,2019-11-27,68.39,176.22,15.72,1.11,35.61,Dwarka-Sector_8,Delhi_DPCC
1821,2019-11-29,59.14,150.16,16.46,1.35,28.97,Dwarka-Sector_8,Delhi_DPCC
1822,2019-12-01,143.48,279.99,15.4,1.56,37.44,Dwarka-Sector_8,Delhi_DPCC
1823,2019-12-03,148.54,359.88,14.72,1.55,35.91,Dwarka-Sector_8,Delhi_DPCC
1824,2019-12-05,261.02,526.63,14.75,2.93,38.14,Dwarka-Sector_8,Delhi_DPCC
1825,2019-12-07,293.3,525.03,25.0,3.56,27.51,Dwarka-Sector_8,Delhi_DPCC
1826,2019-12-09,246.08,483.27,25.89,2.96,31.39,Dwarka-Sector_8,Delhi_DPCC
1827,2019-12-11,295.91,587.59,14.45,4.07,11.62,Dwarka-Sector_8,Delhi_DPCC
1828,2019-12-13,107.4,161.53,8.15,0.74,31.7,Dwarka-Sector_8,Delhi_DPCC
1829,2019-12-15,107.48,219.68,7.5,0.99,23.18,Dwarka-Sector_8,Delhi_DPCC
1830,2019-12-17,110.8,214.0,11.86,1.12,24.19,Dwarka-Sector_8,Delhi_DPCC
1831,2019-12-19,325.11,515.78,11.51,2.31,9.91,Dwarka-Sector_8,Delhi_DPCC
1832,2019-12-21,252.52,419.17,11.27,1.68,13.19,Dwarka-Sector_8,Delhi_DPCC
1833,2019-12-23,200.24,356.38,10.85,1.39,20.26,Dwarka-Sector_8,Delhi_DPCC
1834,2019-12-25,180.21,334.62,6.74,1.11,15.29,Dwarka-Sector_8,Delhi_DPCC
1835,2019-12-27,260.55,532.15,11.82,2.04,19.14,Dwarka-Sector_8,Delhi_DPCC
1836,2019-12-29,388.06,706.69,12.17,2.53,16.37,Dwarka-Sector_8,Delhi_DPCC
1837,2019-12-31,256.57,331.82,15.29,2.48,17.97,Dwarka-Sector_8,Delhi_DPCC
1838,2020-01-02,455.22,561.03,41.49,3.63,12.24,Dwarka-Sector_8,Delhi_DPCC
1839,2020-01-04,214.89,405.46,13.17,1.69,19.54,Dwarka-Sector_8,Delhi_DPCC
1840,2020-01-06,182.3,365.53,11.22,1.26,13.48,Dwarka-Sector_8,Delhi_DPCC
1841,2020-01-08,127.95,156.87,12.99,1.46,8.12,Dwarka-Sector_8,Delhi_DPCC
1842,2020-01-10,155.97,305.73,11.8,1.45,15.38,Dwarka-Sector_8,Delhi_DPCC
1843,2020-01-12,250.98,379.68,33.93,1.88,23.54,Dwarka-Sector_8,Delhi_DPCC
1844,2020-01-14,110.41,180.16,11.92,1.06,21.19,Dwarka-Sector_8,Delhi_DPCC
1845,2020-01-16,165.54,233.11,13.76,1.34,8.92,Dwarka-Sector_8,Delhi_DPCC
1846,2020-01-18,140.36,267.37,11.13,1.51,6.12,Dwarka-Sector_8,Delhi_DPCC
1847,2020-01-20,154.58,364.31,16.97,1.88,20.32,Dwarka-Sector_8,Delhi_DPCC
1848,2020-01-22,199.83,346.22,16.26,2.1,11.94,Dwarka-Sector_8,Delhi_DPCC
1849,2020-01-24,88.02,260.66,16.45,1.22,32.91,Dwarka-Sector_8,Delhi_DPCC
1850,2020-01-26,201.25,332.91,22.72,1.11,,Dwarka-Sector_8,Delhi_DPCC
1851,2020-01-28,116.05,165.59,15.98,1.89,25.19,Dwarka-Sector_8,Delhi_DPCC
1852,2020-01-30,98.84,297.55,17.14,0.97,26.08,Dwarka-Sector_8,Delhi_DPCC
1853,2020-02-01,122.03,332.2,17.35,1.39,30.4,Dwarka-Sector_8,Delhi_DPCC
1854,2020-02-03,159.21,354.05,19.73,1.89,28.68,Dwarka-Sector_8,Delhi_DPCC
1855,2020-02-05,170.36,360.47,19.95,1.2,34.29,Dwarka-Sector_8,Delhi_DPCC
1856,2020-02-07,166.88,369.79,20.09,1.65,34.84,Dwarka-Sector_8,Delhi_DPCC
1857,2020-02-09,179.53,418.49,20.32,1.42,36.46,Dwarka-Sector_8,Delhi_DPCC
1858,2020-02-11,242.73,524.14,21.05,2.87,30.8,Dwarka-Sector_8,Delhi_DPCC
1859,2020-02-13,137.92,294.07,29.98,0.91,36.77,Dwarka-Sector_8,Delhi_DPCC
1860,2020-02-15,117.61,297.32,28.68,0.94,34.02,Dwarka-Sector_8,Delhi_DPCC
1861,2020-02-17,171.47,392.1,25.34,1.44,35.82,Dwarka-Sector_8,Delhi_DPCC
1862,2020-02-19,119.51,352.08,27.95,1.63,34.6,Dwarka-Sector_8,Delhi_DPCC
1863,2020-02-21,57.88,103.32,7.67,0.82,45.12,Dwarka-Sector_8,Delhi_DPCC
1864,2020-02-23,119.36,249.64,7.88,1.35,39.92,Dwarka-Sector_8,Delhi_DPCC
1865,2020-02-25,155.46,361.54,16.84,1.73,31.91,Dwarka-Sector_8,Delhi_DPCC
1866,2020-02-27,105.15,272.88,21.69,1.23,32.54,Dwarka-Sector_8,Delhi_DPCC
1867,2020-02-29,58.24,138.88,17.48,0.78,43.03,Dwarka-Sector_8,Delhi_DPCC
1868,2020-03-02,107.82,351.49,24.4,2.3,30.82,Dwarka-Sector_8,Delhi_DPCC
1869,2020-03-04,78.57,246.86,21.98,1.6,41.08,Dwarka-Sector_8,Delhi_DPCC
1870,2020-03-06,22.2,40.38,15.38,0.47,28.11,Dwarka-Sector_8,Delhi_DPCC
1871,2020-03-08,71.99,197.98,13.56,0.21,30.64,Dwarka-Sector_8,Delhi_DPCC
1872,2020-03-10,90.43,240.84,25.05,0.07,56.2,Dwarka-Sector_8,Delhi_DPCC
1873,2020-03-12,54.03,219.74,21.91,0.21,35.34,Dwarka-Sector_8,Delhi_DPCC
1874,2020-03-14,44.25,121.38,19.69,0.12,28.3,Dwarka-Sector_8,Delhi_DPCC
1875,2020-03-16,89.23,254.95,24.59,0.33,35.16,Dwarka-Sector_8,Delhi_DPCC
1876,2020-03-18,100.71,289.01,22.59,0.32,51.92,Dwarka-Sector_8,Delhi_DPCC
1877,2020-03-20,93.95,294.84,22.25,0.2,50.89,Dwarka-Sector_8,Delhi_DPCC
1878,2020-03-22,79.92,146.93,21.54,0.45,52.11,Dwarka-Sector_8,Delhi_DPCC
1879,2020-03-24,51.26,114.68,19.77,0.63,39.57,Dwarka-Sector_8,Delhi_DPCC
1880,2020-03-26,42.61,78.86,19.58,0.42,25.49,Dwarka-Sector_8,Delhi_DPCC
1881,2020-03-28,19.98,38.44,13.87,0.38,31.95,Dwarka-Sector_8,Delhi_DPCC
1882,2020-03-30,45.55,82.09,15.16,0.35,51.47,Dwarka-Sector_8,Delhi_DPCC
1883,2020-04-01,35.19,68.43,15.72,0.35,48.18,Dwarka-Sector_8,Delhi_DPCC
1884,2020-04-03,41.21,78.72,17.74,0.32,65.97,Dwarka-Sector_8,Delhi_DPCC
1885,2020-04-05,67.42,115.92,18.8,0.55,60.41,Dwarka-Sector_8,Delhi_DPCC
1886,2020-04-07,51.11,129.2,20.91,0.38,59.77,Dwarka-Sector_8,Delhi_DPCC
1887,2020-04-09,46.06,90.84,19.51,0.39,71.13,Dwarka-Sector_8,Delhi_DPCC
1888,2020-04-11,47.29,112.29,18.89,0.57,68.09,Dwarka-Sector_8,Delhi_DPCC
1889,2020-04-13,83.24,179.61,30.52,0.72,55.88,Dwarka-Sector_8,Delhi_DPCC
1890,2020-04-15,58.3,196.75,19.32,0.66,48.29,Dwarka-Sector_8,Delhi_DPCC
1891,2020-04-17,24.03,85.36,20.18,0.29,79.57,Dwarka-Sector_8,Delhi_DPCC
1892,2020-04-19,39.47,83.61,19.54,0.46,55.53,Dwarka-Sector_8,Delhi_DPCC
1893,2020-04-21,33.45,83.76,17.24,0.39,71.76,Dwarka-Sector_8,Delhi_DPCC
1894,2020-04-23,49.46,133.44,22.93,0.54,59.96,Dwarka-Sector_8,Delhi_DPCC
1895,2020-04-25,25.08,92.21,12.81,0.39,81.81,Dwarka-Sector_8,Delhi_DPCC
1896,2020-04-27,25.07,51.79,12.02,0.41,75.19,Dwarka-Sector_8,Delhi_DPCC
1897,2020-04-29,54.6,120.69,14.51,0.63,85.02,Dwarka-Sector_8,Delhi_DPCC
1898,2020-05-01,56.67,147.67,15.75,0.6,85.58,Dwarka-Sector_8,Delhi_DPCC
1899,2020-05-03,28.86,69.36,12.87,0.49,67.84,Dwarka-Sector_8,Delhi_DPCC
1900,2020-05-05,57.94,129.99,15.14,0.64,71.93,Dwarka-Sector_8,Delhi_DPCC
1901,2020-05-07,33.82,97.31,13.09,0.44,95.15,Dwarka-Sector_8,Delhi_DPCC
1902,2020-05-11,38.61,101.73,11.23,0.53,89.17,Dwarka-Sector_8,Delhi_DPCC
1903,2020-05-13,61.76,161.97,14.69,0.69,85.92,Dwarka-Sector_8,Delhi_DPCC
1904,2020-05-15,45.95,111.35,15.8,0.52,82.36,Dwarka-Sector_8,Delhi_DPCC
1905,2020-05-17,104.7,207.23,35.83,0.77,81.11,Dwarka-Sector_8,Delhi_DPCC
1906,2020-05-19,115.52,247.93,35.05,0.88,76.88,Dwarka-Sector_8,Delhi_DPCC
1907,2020-05-21,60.32,194.89,28.02,0.73,71.0,Dwarka-Sector_8,Delhi_DPCC
1908,2020-05-23,50.6,201.6,23.09,0.58,50.27,Dwarka-Sector_8,Delhi_DPCC
1909,2020-05-25,63.26,196.3,34.19,0.76,60.83,Dwarka-Sector_8,Delhi_DPCC
1910,2020-05-27,34.78,184.32,16.46,0.49,79.57,Dwarka-Sector_8,Delhi_DPCC
1911,2020-05-29,21.93,75.59,13.41,0.53,66.26,Dwarka-Sector_8,Delhi_DPCC
1912,2020-05-31,15.21,41.03,18.96,0.48,63.13,Dwarka-Sector_8,Delhi_DPCC
1913,2020-06-02,39.35,140.29,13.61,0.58,71.72,Dwarka-Sector_8,Delhi_DPCC
1914,2020-06-04,68.01,226.7,17.92,0.87,54.89,Dwarka-Sector_8,Delhi_DPCC
1915,2020-06-06,32.67,125.2,13.9,0.64,71.63,Dwarka-Sector_8,Delhi_DPCC
1916,2020-06-08,41.54,137.6,15.91,0.76,74.71,Dwarka-Sector_8,Delhi_DPCC
1917,2020-06-10,39.96,167.4,17.21,0.85,45.09,Dwarka-Sector_8,Delhi_DPCC
1918,2020-06-12,59.69,205.71,9.36,1.13,48.07,Dwarka-Sector_8,Delhi_DPCC
1919,2020-06-14,59.34,164.86,6.46,1.08,60.31,Dwarka-Sector_8,Delhi_DPCC
1920,2020-06-16,36.61,151.09,6.87,0.99,73.48,Dwarka-Sector_8,Delhi_DPCC
1921,2020-06-18,32.81,136.15,10.77,0.89,65.41,Dwarka-Sector_8,Delhi_DPCC
1922,2020-06-20,27.28,144.35,6.5,0.79,49.17,Dwarka-Sector_8,Delhi_DPCC
1923,2020-06-22,33.41,81.76,6.8,0.93,74.1,Dwarka-Sector_8,Delhi_DPCC
1924,2020-06-24,25.05,68.24,6.43,0.8,40.46,Dwarka-Sector_8,Delhi_DPCC
1925,2020-06-26,46.52,138.18,5.56,0.93,37.31,Dwarka-Sector_8,Delhi_DPCC
1926,2020-06-28,51.35,376.3,5.65,0.77,19.96,Dwarka-Sector_8,Delhi_DPCC
1927,2020-06-30,35.41,109.59,5.11,0.83,67.55,Dwarka-Sector_8,Delhi_DPCC
1928,2020-07-02,61.74,181.69,5.79,1.05,80.96,Dwarka-Sector_8,Delhi_DPCC
1929,2020-07-04,39.29,111.27,5.65,0.91,61.81,Dwarka-Sector_8,Delhi_DPCC
1930,2020-07-06,43.41,108.78,5.54,0.92,51.72,Dwarka-Sector_8,Delhi_DPCC
1931,2020-07-08,19.19,55.64,5.49,0.87,30.42,Dwarka-Sector_8,Delhi_DPCC
1932,2020-07-10,19.89,104.07,21.67,0.82,25.91,Dwarka-Sector_8,Delhi_DPCC
1933,2020-07-12,15.91,58.64,,0.76,45.15,Dwarka-Sector_8,Delhi_DPCC
1934,2020-07-14,30.42,150.36,4.23,0.92,33.43,Dwarka-Sector_8,Delhi_DPCC
1935,2020-07-16,24.83,90.84,,0.93,28.85,Dwarka-Sector_8,Delhi_DPCC
1936,2020-07-18,38.78,99.1,,0.92,26.29,Dwarka-Sector_8,Delhi_DPCC
1937,2020-07-20,22.08,50.34,,0.88,48.25,Dwarka-Sector_8,Delhi_DPCC
1938,2020-07-22,13.68,33.78,,0.93,22.73,Dwarka-Sector_8,Delhi_DPCC
1939,2020-07-24,41.97,68.31,,1.0,40.11,Dwarka-Sector_8,Delhi_DPCC
1940,2020-07-26,37.59,67.79,,1.26,14.44,Dwarka-Sector_8,Delhi_DPCC
1941,2020-07-28,22.51,72.22,,0.91,37.04,Dwarka-Sector_8,Delhi_DPCC
1942,2020-07-30,17.22,50.34,,0.92,36.13,Dwarka-Sector_8,Delhi_DPCC
1943,2020-08-01,30.14,55.84,4.35,1.07,10.66,Dwarka-Sector_8,Delhi_DPCC
1944,2020-08-03,26.9,61.7,4.56,0.9,,Dwarka-Sector_8,Delhi_DPCC
